File Name,LOC,Comment Percentage,Docstring Percentage,Empty Percentage,Number Of Functions,Number of Loops,CycloComplexity,Average Function Length,Max Depth,Execution Time,Weeks Covered,Class,Semester,Year
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2020/submission_39017569/finalproject.py,158,15.19,3.1645569620253164,0.6329113924050633,1,39,158.0,-1,1,1.24,4,CS5,s2020,2020
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_s2020/submission_40227394/final|FP_SARIMAX.py,221,1.81,0.0,32.57918552036199,1,8,221.0,2,1,1.347,5,CS35,s2020,2020
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2020/submission_38766059/Final.py,401,13.716,21.44638403990025,12.468827930174564,15,60,26.733333333333334,-1,2,1.249,7,CS5,s2020,2020
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_s2020/submission_40181991/digits.py,99,32.323,0.0,29.292929292929298,0,8,0.0,3,0,1.321,6,CS35,s2020,2020
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_s2020/submission_40209991/finalprojpart2.py,778,15.81,9.511568123393316,6.298200514138817,29,193,26.82758620689655,-1,3,1.288,6,CS35,s2020,2020
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2020/submission_38730446/finalProject.py,160,4.375,11.25,7.5,8,69,20.0,-1,2,1.295,6,CS5,s2020,2020
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_s2020/submission_40156205/final|keystroke_dynamics.py,689,22.206,1.0159651669085632,29.46298984034833,7,96,98.42857142857144,41,2,1.234,6,CS35,s2020,2020
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_s2020/submission_40182029/message_extraction.py,186,27.419,5.913978494623656,26.344086021505376,0,31,0.0,-1,0,1.304,5,CS35,s2020,2020
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2020/submission_38764622/CS5 Final.py,299,10.702,31.77257525083612,23.076923076923077,10,104,29.9,-1,3,1.297,6,CS5,s2020,2020
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_s2020/submission_40173899/seq_nn.py,114,8.772,0.0,17.543859649122805,4,28,28.5,5,1,1.27,4,CS35,s2020,2020
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2020/submission_38755398/final.py,558,16.667,15.232974910394264,13.799283154121865,20,98,27.9,-1,3,1.263,7,CS5,s2020,2020
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_s2020/submission_40209991/finalprojpart3.py,450,30.377,9.090909090909092,17.516629711751662,7,24,64.28571428571429,7,2,1.262,5,CS35,s2020,2020
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2021/submission_104410721/final.py,381,0.787,20.47244094488189,9.186351706036746,17,143,22.41176470588235,21,3,1.257,6,CS5,s2021,2021
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2021/submission_104571941/final.py,318,4.403,47.48427672955975,14.150943396226417,23,74,13.826086956521738,-1,5,1.272,7,CS5,s2021,2021
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2021/submission_104584356/final.py,117,5.128,3.418803418803419,17.094017094017094,2,38,58.5,5,1,1.261,3,CS5,s2021,2021
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2021/submission_104538808/WordHunt.py,257,7.393,8.171206225680933,4.280155642023346,11,172,23.363636363636363,25,3,1.278,7,CS5,s2021,2021
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2021/submission_104581910/final.py,311,4.823,33.440514469453376,11.254019292604502,16,161,19.4375,42,3,1.251,6,CS5,s2021,2021
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2021/submission_104469020/final.py,416,3.846,16.346153846153847,25.721153846153843,17,78,24.470588235294116,13,4,1.259,6,CS5,s2021,2021
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2021/submission_104588221/erin_the_hacker_Julia.py,538,16.543,1.858736059479554,22.676579925650557,3,231,179.33333333333334,1,2,1.263,4,CS5,s2021,2021
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2021/submission_104201614/final.py,479,11.691,17.954070981210858,20.041753653444676,18,162,26.61111111111111,24,2,1.21,6,CS5,s2021,2021
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2021/submission_104615103/final.py,183,4.372,9.836065573770492,18.579234972677597,6,73,30.5,8,2,1.303,4,CS5,s2021,2021
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2021/submission_104431465/final.py,687,9.025,18.777292576419217,14.847161572052403,26,222,26.423076923076923,32,6,1.263,7,CS5,s2021,2021
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2021/submission_104695936/final.py,537,24.767,14.52513966480447,16.573556797020483,14,56,38.357142857142854,2,2,1.302,5,CS5,s2021,2021
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2021/submission_104594296/final.py,501,0.399,15.169660678642716,27.345309381237527,19,170,26.36842105263158,25,4,1.278,7,CS5,s2021,2021
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2021/submission_104607676/final.py,498,2.811,12.650602409638552,14.056224899598394,21,173,23.714285714285715,40,6,1.292,6,CS5,s2021,2021
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_s2021/submission_84246355/final_project/FlaskAppStarter/app/routes.py,139,2.878,0.0,10.79136690647482,9,18,15.444444444444445,-1,1,1.283,3,CS35,s2021,2021
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2021/submission_104607988/final.py,410,10.488,16.34146341463415,15.609756097560975,16,74,25.625,15,3,1.307,8,CS5,s2021,2021
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2021/submission_102907756/final.py,381,12.073,19.68503937007874,17.322834645669293,15,62,25.4,13,3,1.27,7,CS5,s2021,2021
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2021/submission_104541150/final.py,433,9.469,17.321016166281755,18.937644341801384,17,74,25.470588235294116,12,3,1.242,7,CS5,s2021,2021
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2021/submission_104589229/FinalProjectpyglet.py,438,28.995,12.100456621004566,11.87214611872146,20,107,21.9,-1,2,1.244,6,CS5,s2021,2021
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2021/submission_104593188/final.py,175,2.857,0.0,9.714285714285714,5,42,35.0,4,2,1.259,4,CS5,s2021,2021
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2021/submission_104599443/final.py,342,10.819,23.09941520467836,21.052631578947366,18,61,19.0,18,2,1.31,8,CS5,s2021,2021
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2021/submission_103404334/final.py,255,7.843,20.392156862745097,10.588235294117649,17,74,15.0,18,1,,7,CS5,s2021,2021
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_s2021/submission_84246907/final|c4_cleaner.py,152,51.316,0.0,36.18421052631579,0,4,0.0,1,0,1.301,5,CS35,s2021,2021
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2021/submission_104695981/textmodel.py,427,13.583,22.716627634660423,15.690866510538642,18,70,23.72222222222222,11,3,1.283,8,CS5,s2021,2021
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2021/submission_104568003/final.py,207,4.348,23.18840579710145,13.526570048309178,14,110,14.785714285714286,25,4,1.246,5,CS5,s2021,2021
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2021/submission_104052358/final.py,393,21.12,17.8117048346056,14.75826972010178,15,62,26.2,8,2,1.261,7,CS5,s2021,2021
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2021/submission_104527294/final.py,356,33.427,7.02247191011236,17.415730337078653,7,56,50.857142857142854,1,2,1.268,4,CS5,s2021,2021
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2021/submission_104575626/final.py,1067,6.467,13.495782567947517,10.21555763823805,44,204,24.25,29,3,1.247,7,CS5,s2021,2021
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2021/submission_104615674/final.py,538,1.487,11.71003717472119,14.684014869888475,21,311,25.61904761904762,48,4,1.262,6,CS5,s2021,2021
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_s2021/submission_84177529/final|final_project_code.py,853,14.537,6.799531066822978,25.087924970691677,21,97,40.61904761904762,-1,3,1.288,7,CS35,s2021,2021
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2021/submission_104554747/final.py,576,7.465,14.930555555555555,22.569444444444446,26,178,22.153846153846153,30,6,1.297,6,CS5,s2021,2021
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2021/submission_104527321/final.py,553,16.456,11.39240506329114,17.540687160940323,23,148,24.043478260869566,21,2,,8,CS5,s2021,2021
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2021/submission_104595187/final.py,360,5.0,18.88888888888889,10.277777777777777,18,136,20.0,25,6,1.274,6,CS5,s2021,2021
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2021/submission_104692390/battleship.py,1811,13.584,6.23964660408614,8.779679734953065,35,840,51.74285714285714,72,5,1.272,7,CS5,s2021,2021
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2021/submission_104610984/finalproject.py,793,10.467,6.557377049180328,11.979823455233293,23,360,34.47826086956522,81,5,,6,CS5,s2021,2021
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2021/submission_104607043/final.py,1122,3.565,3.832442067736185,2.5846702317290555,29,455,38.689655172413794,28,4,1.305,6,CS5,s2021,2021
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2021/submission_104688466/finalproject.py,296,2.365,0.0,18.24324324324324,1,64,296.0,8,1,1.297,4,CS5,s2021,2021
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_s2021/submission_84260874/final|Final_Project.py,1003,8.275,5.682951146560319,25.42372881355932,16,102,62.6875,25,2,1.266,7,CS35,s2021,2021
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_s2021/submission_84246355/final_project/.ipynb_checkpoints/final|merc_model_DT_RF-checkpoint.py,618,40.777,6.148867313915858,27.02265372168285,3,68,206.0,-1,1,1.294,6,CS35,s2021,2021
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2021/submission_104576904/final.py,353,4.816,19.8300283286119,19.54674220963173,11,100,32.09090909090909,-1,2,1.292,5,CS5,s2021,2021
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2021/submission_104589377/starter.py,246,29.268,21.544715447154474,11.788617886178862,9,107,27.333333333333332,16,2,1.247,6,CS5,s2021,2021
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2021/submission_104605595/Hangman Final Project.py,445,11.011,4.719101123595506,19.55056179775281,8,162,55.625,16,2,1.269,5,CS5,s2021,2021
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2021/submission_104585851/FinalProj.py,1392,4.741,10.488505747126435,3.951149425287357,28,850,49.714285714285715,58,5,1.282,6,CS5,s2021,2021
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2021/submission_104585984/final.py,333,4.805,13.213213213213212,12.612612612612612,20,108,16.65,5,3,1.281,4,CS5,s2021,2021
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2021/submission_104589377/milestone.py,409,28.117,15.892420537897312,11.246943765281172,15,148,27.266666666666666,28,3,1.238,6,CS5,s2021,2021
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_s2021/submission_84246355/final_project/.ipynb_checkpoints/final|merc_model_NNets-checkpoint.py,277,32.852,10.469314079422382,23.826714801444044,2,62,138.5,-1,1,1.334,5,CS35,s2021,2021
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2021/submission_104585273/CS_Final.py,598,13.545,9.866220735785951,18.06020066889632,15,123,39.86666666666667,17,4,1.239,7,CS5,s2021,2021
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2021/submission_104334879/finalproject.py,831,9.507,6.257521058965103,10.108303249097473,17,421,48.88235294117647,25,4,1.309,6,CS5,s2021,2021
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2021/submission_105455124/collision.py,58,20.69,0.0,31.03448275862069,1,2,58.0,0,1,1.288,3,CS5,s2021,2021
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2021/submission_104577450/final.py,353,4.816,19.8300283286119,19.54674220963173,11,100,32.09090909090909,-1,2,1.265,5,CS5,s2021,2021
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2021/submission_105449233/Battleship.py,715,0.42,7.4125874125874125,12.307692307692308,21,256,34.04761904761905,39,3,1.278,6,CS5,s2021,2021
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2021/submission_104339481/final.py,322,18.323,17.080745341614907,15.217391304347828,17,80,18.941176470588236,20,3,1.3,8,CS5,s2021,2021
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2021/submission_104600033/final.py,677,2.659,10.635155096011816,3.2496307237813884,16,239,42.3125,42,5,1.25,6,CS5,s2021,2021
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2021/submission_104611605/final.py,227,11.454,21.58590308370044,25.991189427312776,11,81,20.636363636363637,10,3,1.247,6,CS5,s2021,2021
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2021/submission_104589377/p.py,1,0.0,0.0,0.0,0,2,0.0,0,0,1.382,1,CS5,s2021,2021
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2021/submission_104586382/final.py,237,3.797,10.970464135021098,5.9071729957805905,9,147,26.333333333333332,22,4,1.29,6,CS5,s2021,2021
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2021/submission_105557360/final.py,500,13.4,29.4,9.6,15,100,33.333333333333336,-1,3,1.262,6,CS5,s2021,2021
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_s2021/submission_84253108/final|final_project.py,446,38.117,6.726457399103139,25.33632286995516,2,22,223.0,6,1,1.283,5,CS35,s2021,2021
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_s2021/submission_84246355/final_project/FlaskAppStarter/my_app.py,2,0.0,0.0,50.0,0,2,0.0,0,0,1.29,1,CS35,s2021,2021
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2021/submission_104588138/final.py,474,13.713,14.345991561181432,18.776371308016877,17,175,27.88235294117647,36,4,1.275,6,CS5,s2021,2021
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2021/submission_104550163/final.py,499,0.0,19.03807615230461,5.410821643286573,24,222,20.791666666666668,37,4,1.286,7,CS5,s2021,2021
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_s2021/submission_84246355/final_project/FlaskAppStarter/app/__init__.py,14,7.143,0.0,35.714285714285715,0,2,0.0,0,0,1.294,2,CS35,s2021,2021
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2021/submission_104615923/final.py,378,5.556,5.82010582010582,21.693121693121693,15,104,25.2,23,4,1.314,7,CS5,s2021,2021
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2021/submission_104603949/final.py,689,7.257,6.531204644412192,17.99709724238026,11,215,62.63636363636363,27,2,1.229,6,CS5,s2021,2021
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2021/submission_104602013/main.py,292,19.863,10.273972602739724,11.986301369863012,12,69,24.333333333333332,-1,2,1.255,7,CS5,s2021,2021
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_s2021/submission_84246355/final_project/final|merc_model_NNets.py,277,32.852,10.469314079422382,23.826714801444044,2,62,138.5,-1,1,1.289,5,CS35,s2021,2021
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_s2021/submission_84164234/final|finale.py,231,14.719,11.688311688311687,19.480519480519483,13,22,17.76923076923077,7,3,1.299,6,CS35,s2021,2021
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2021/submission_104589377/example_pyglet.py,440,28.864,12.727272727272728,11.818181818181818,20,107,22.0,-1,2,1.256,6,CS5,s2021,2021
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2021/submission_104615728/final.py,378,5.556,5.82010582010582,21.693121693121693,15,104,25.2,23,4,1.289,7,CS5,s2021,2021
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2021/submission_104584222/final.py,277,0.0,22.74368231046931,19.133574007220215,17,82,16.294117647058822,22,4,1.285,7,CS5,s2021,2021
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2021/submission_104052358/porter.py,375,4.267,34.93333333333333,10.933333333333334,17,240,22.058823529411764,5,2,1.286,7,CS5,s2021,2021
